time,abs_peak_current_ka,latitude,longitude
1717247321,14.0,61.1127,26.7625
1717247321,3.0,63.1724,28.6665
1717247323,4.0,63.7445,28.1909
1717247323,4.0,63.8623,28.42
1717247324,6.0,60.7624,24.8489
1717247324,4.0,60.7546,24.8467
1717247325,16.0,63.8953,29.371
1717247329,8.0,63.1168,28.7108
1717247329,7.0,63.1746,28.9198
1717247329,3.0,63.097,28.6154
1717247329,3.0,63.3731,28.5757
1717247329,4.0,63.1535,28.6862
1717247330,46.0,63.1465,28.5672
1717247330,3.0,63.3328,29.0661
1717247330,2.0,63.1464,28.8039
1717247332,8.0,62.9776,23.741
1717247332,3.0,63.7605,28.5734
1717247333,3.0,61.1121,27.599
1717247333,7.0,61.0692,27.4833
1717247333,4.0,61.0751,27.5503
1717247333,6.0,61.0303,27.3977
1717247333,8.0,61.0672,27.4729
1717247335,3.0,62.9074,23.4724
1717247335,14.0,60.7844,24.7581
1717247335,4.0,62.8761,23.455
1717247335,2.0,60.7597,24.5465
1717247335,5.0,62.8837,23.4945
1717247335,4.0,60.7874,24.75
1717247339,3.0,60.8421,24.4316
1717247339,9.0,60.8837,24.5325
1717247339,4.0,60.803,24.5003
1717247339,2.0,60.8606,24.464
1717247340,3.0,62.7027,28.3074
1717247341,22.0,62.6809,28.3252
1717247342,5.0,63.1404,29.1159
1717247343,2.0,63.1651,28.3202
1717247343,3.0,63.1758,28.6098
1717247343,3.0,63.106,28.5646
1717247343,11.0,63.1413,28.6468
1717247343,4.0,63.1496,29.1875
1717247343,3.0,63.1175,28.6108
1717247343,2.0,68.0765,25.2292
1717247343,4.0,68.1639,25.0886
1717247343,3.0,68.0753,25.2206
1717247345,4.0,63.8745,28.5845
1717247345,4.0,63.9529,28.6411
1717247345,5.0,63.8594,28.619
1717247345,4.0,63.8662,28.6947
1717247345,5.0,63.8535,28.5523
1717247346,3.0,67.9645,25.885
1717247348,4.0,63.1664,28.8658
1717247350,5.0,63.1706,28.787
1717247350,3.0,63.1448,28.6055
1717247351,14.0,62.8596,23.1895
1717247351,4.0,62.7069,22.9736
1717247351,3.0,62.6884,22.954
1717247351,2.0,62.7434,23.0638
1717247351,3.0,62.7949,22.8229
1717247356,8.0,63.3113,28.9904
1717247356,37.0,63.2772,28.9311
1717247356,8.0,63.2779,28.9153
1717247357,10.0,63.1237,28.9081
1717247357,3.0,63.1318,28.6103
1717247357,3.0,63.1467,28.6144
1717247357,4.0,63.1674,28.6036
1717247357,3.0,63.3184,28.5225
1717247361,6.0,63.5562,30.2354
1717247361,8.0,63.5762,30.2565
1717247361,19.0,63.5771,30.2428
1717247361,5.0,63.4479,30.3591
1717247361,7.0,63.5356,30.1252
1717247362,5.0,62.9336,23.728
1717247364,2.0,63.0553,28.6612
1717247364,3.0,63.6534,29.0676
1717247364,3.0,63.7581,28.3184
1717247364,6.0,63.7571,28.2951
1717247364,3.0,63.7321,28.1635
1717247364,4.0,64.083,28.3851
1717247365,2.0,63.2304,29.0598
1717247365,6.0,63.3838,28.6457
1717247365,4.0,63.1941,28.7522
1717247365,6.0,63.2761,29.0201
1717247365,4.0,63.041,29.276
1717247370,18.0,66.1728,29.8425
1717247370,3.0,63.3534,29.4997
1717247373,6.0,63.0087,28.1991
1717247373,4.0,64.0204,29.5149
1717247373,7.0,63.0534,28.9198
1717247373,5.0,63.1446,29.208
1717247374,2.0,60.7813,24.8761
1717247374,4.0,60.8289,24.8971
1717247374,4.0,60.7538,24.8196
1717247374,2.0,60.7802,24.7624
1717247374,5.0,60.7746,24.7611
1717247377,3.0,68.0721,25.2067
1717247378,13.0,61.1175,21.8896
1717247378,5.0,61.2397,21.7946
1717247378,16.0,61.1141,21.9738
1717247378,4.0,61.1415,21.8304
1717247379,14.0,62.6351,22.6807
1717247380,5.0,63.1381,28.6146
1717247380,6.0,63.17,28.867
1717247380,3.0,63.1731,29.0114
1717247380,4.0,63.1647,28.6033
1717247387,3.0,63.2931,28.5744
1717247387,2.0,63.3741,29.1681
1717247391,5.0,63.2149,28.8969
1717247391,5.0,63.2107,28.7141
1717247391,3.0,63.2436,28.7415
1717247391,22.0,63.2733,28.688
1717247392,6.0,63.2313,28.7938
1717247392,13.0,63.4385,28.9672
1717247392,3.0,63.292,28.6938
1717247392,7.0,63.2984,28.6933
1717247392,5.0,65.7297,27.5276
1717247392,6.0,65.7299,27.6193
1717247392,10.0,65.7195,27.687
1717247392,3.0,65.5199,27.1755
1717247392,7.0,63.3543,28.9318
1717247393,5.0,62.7046,23.6111
1717247395,2.0,63.1867,28.6647
1717247396,57.0,62.816,23.0366
1717247396,3.0,62.8517,23.1459
1717247398,3.0,60.8318,24.4688
1717247398,3.0,60.8943,24.5289
1717247398,6.0,60.8472,24.4358
1717247398,6.0,60.7803,24.4286
1717247399,4.0,60.6042,24.792
1717247399,4.0,60.8481,24.3398
1717247399,2.0,60.8562,24.3585
1717247402,6.0,63.3124,28.9464
1717247402,4.0,63.3153,28.9331
1717247402,4.0,62.7149,28.2958
1717247402,37.0,62.6765,28.2917
1717247404,3.0,60.758,24.8464
1717247404,3.0,60.7525,24.8516
1717247404,3.0,60.667,25.4118
1717247404,13.0,60.7386,24.9584
1717247404,4.0,60.7442,24.9601
1717247405,2.0,63.1051,28.6189
1717247405,3.0,63.288,28.8286
1717247405,2.0,63.2908,28.7633
1717247405,6.0,63.1218,28.9892
1717247405,3.0,63.1196,28.6087
1717247405,4.0,63.3462,29.0086
1717247406,12.0,67.9411,25.7612
1717247406,3.0,67.8548,25.6214
1717247407,10.0,61.1397,26.8455
1717247407,6.0,61.1611,26.9124
1717247407,5.0,61.2,26.5974
1717247407,6.0,64.2106,30.41
1717247407,9.0,64.0819,30.4367
1717247410,4.0,63.1593,28.9696
1717247410,4.0,62.6904,24.233
1717247410,9.0,62.7528,24.344
1717247410,6.0,63.2305,29.2552
1717247410,20.0,63.1042,28.5954
1717247411,4.0,61.5562,23.0668
1717247411,12.0,61.513,23.2413
1717247411,12.0,61.5119,23.1468
1717247411,3.0,61.5644,23.0423
1717247411,2.0,61.5529,23.0461
1717247411,6.0,61.4567,23.1511
1717247411,2.0,61.5421,23.1496
1717247411,2.0,61.7873,22.8694
1717247411,2.0,61.5454,23.1814
1717247411,2.0,61.4666,23.1793
1717247411,2.0,61.5355,23.2324
1717247412,3.0,61.5905,23.1732
1717247412,10.0,63.7604,28.3148
1717247412,4.0,63.7562,28.3149
1717247412,3.0,63.7446,28.1957
1717247412,12.0,63.75,28.3188
1717247412,8.0,63.7648,28.3203
1717247412,3.0,63.9853,27.9568
1717247414,3.0,66.0186,28.6022
1717247414,10.0,66.0535,28.9937
1717247414,4.0,66.0512,29.1469
1717247414,4.0,63.1555,28.6088
1717247414,6.0,63.1266,28.577
1717247414,5.0,63.2024,28.9742
1717247415,3.0,63.096,28.6055
1717247415,3.0,63.3955,28.5642
1717247415,5.0,63.2497,28.9846
1717247415,5.0,63.3278,28.4385
1717247416,3.0,68.0169,24.6782
1717247421,3.0,60.6744,24.957
1717247422,3.0,63.0028,28.5918
1717247422,6.0,63.1264,28.2667
1717247422,5.0,63.2087,28.9239
1717247422,3.0,63.0467,28.6068
1717247422,3.0,63.178,28.7479
1717247424,3.0,62.7389,23.0839
1717247424,3.0,62.7444,23.0397
1717247425,2.0,62.8355,23.1957
1717247428,5.0,63.1242,28.703
1717247428,2.0,63.0514,28.5972
1717247428,2.0,63.1118,28.6262
1717247433,4.0,62.8361,24.3686
1717247433,28.0,62.607,24.3416
1717247436,4.0,67.9427,25.7568
1717247436,6.0,67.9026,25.8395
1717247436,4.0,63.2164,28.7495
1717247436,2.0,63.0853,28.7285
1717247436,3.0,63.2504,28.8112
1717247436,3.0,63.2572,28.7056
1717247436,4.0,63.4092,28.1442
1717247436,4.0,63.3173,28.9729
1717247436,3.0,63.2421,28.7149
1717247436,3.0,63.1543,29.1327
1717247436,7.0,63.1481,28.5696
1717247436,13.0,63.1388,28.588
1717247436,3.0,63.1398,28.598
1717247436,3.0,63.1354,28.6001
1717247436,4.0,67.9056,26.4012
1717247436,2.0,67.8553,25.6543
1717247436,2.0,67.9464,25.6688
1717247437,2.0,68.0643,25.2146
1717247439,6.0,61.0714,27.4924
1717247439,5.0,61.0649,27.4582
1717247439,9.0,61.0823,27.4797
1717247439,4.0,61.0777,27.4544
1717247439,3.0,61.0728,27.208
1717247439,27.0,61.0444,27.4032
1717247442,2.0,61.1297,26.789
1717247442,10.0,61.1436,26.833
1717247442,3.0,61.1748,26.9277
1717247442,5.0,63.0855,28.9184
1717247442,3.0,63.0727,28.6145
1717247442,6.0,63.2953,28.7075
1717247442,4.0,63.1104,28.6087
1717247442,5.0,63.0594,29.2004
1717247442,3.0,62.9179,23.5814
1717247443,3.0,62.9032,24.0638
1717247446,5.0,63.1071,28.5007
1717247446,7.0,63.1383,28.5968
1717247449,4.0,67.948,25.7722
1717247449,3.0,67.9343,25.7494
1717247453,5.0,63.1089,28.6036
1717247453,8.0,63.0438,28.8406
1717247453,9.0,63.178,28.8334
1717247453,10.0,63.2953,28.2963
1717247453,2.0,63.293,28.9269
1717247453,3.0,63.3234,28.8824
1717247453,14.0,63.1316,28.5922
1717247454,12.0,62.0734,23.892
1717247454,9.0,62.0439,24.043
1717247454,7.0,62.0364,24.0868
1717247454,5.0,62.2678,23.8608
1717247454,4.0,62.1381,23.8368
1717247456,6.0,63.4936,29.2559
1717247456,14.0,63.52,29.2314
1717247456,2.0,60.7926,24.7429
1717247456,11.0,60.7772,24.7805
1717247456,13.0,60.7821,24.9547
1717247456,8.0,60.7558,24.955
1717247456,2.0,60.6785,25.1858
1717247456,7.0,60.7707,24.7455
1717247456,4.0,63.4916,29.2218
1717247456,2.0,60.7388,24.6602
1717247456,2.0,60.8316,24.3908
1717247456,5.0,60.8126,24.4225
1717247456,4.0,60.8553,24.4646
1717247456,4.0,60.7777,24.4822
1717247456,4.0,60.6953,24.6122
1717247456,13.0,60.8266,24.4001
1717247456,9.0,60.8623,24.4307
1717247456,5.0,60.8362,24.3848
1717247456,3.0,60.7788,24.7819
1717247456,22.0,60.8113,24.2396
1717247456,7.0,60.7839,24.2134
1717247457,3.0,68.0666,25.2233
1717247459,3.0,61.5638,23.1057
1717247459,5.0,61.5591,23.0433
1717247459,3.0,61.1317,26.9747
1717247459,3.0,61.1339,26.9558
1717247459,10.0,61.1229,26.9456
1717247459,2.0,61.1178,26.8965
1717247459,2.0,61.081,26.9804
1717247460,4.0,63.8708,28.5661
1717247460,4.0,63.9492,28.3878
1717247460,3.0,63.7988,28.2483
1717247460,4.0,63.8768,28.4774
1717247460,4.0,63.5667,28.2332
1717247461,3.0,62.9761,23.5609
1717247461,9.0,62.9381,23.6351
1717247463,10.0,63.1382,28.6243
1717247463,11.0,63.2021,28.7188
1717247463,7.0,63.0498,28.821
1717247463,5.0,63.1441,28.6385
1717247463,4.0,63.1811,28.643
1717247463,2.0,63.1607,28.6932
1717247463,6.0,63.1286,28.7576
1717247463,3.0,63.3079,29.0131
1717247463,4.0,62.6774,28.3154
1717247463,8.0,62.6751,28.3395
1717247463,4.0,62.6604,28.2961
1717247463,4.0,62.6951,28.0393
1717247465,15.0,62.8628,23.2025
1717247465,14.0,62.8498,23.1972
1717247465,29.0,62.8498,23.196
1717247466,5.0,68.0395,24.994
1717247469,11.0,66.185,29.6163
1717247469,5.0,66.1855,29.6157
1717247469,10.0,66.1859,29.6284
1717247469,12.0,66.1721,29.5468
1717247469,15.0,66.1818,29.4977
1717247469,3.0,67.9754,25.7899
1717247469,9.0,67.9598,25.8395
1717247469,3.0,67.9291,25.7178
1717247470,4.0,67.9418,25.7453
1717247470,7.0,63.1866,28.7973
1717247470,4.0,63.142,29.3302
1717247470,10.0,63.2582,28.7198
1717247470,5.0,63.135,28.5941
1717247470,3.0,62.8085,27.5122
1717247470,5.0,62.7125,27.8074
1717247473,3.0,62.7206,23.0818
1717247473,3.0,62.7191,23.0189
1717247473,3.0,62.748,23.1842
1717247473,7.0,62.8868,22.6943
1717247473,3.0,62.9973,23.0723
1717247476,4.0,63.1981,28.899
1717247476,5.0,63.1581,28.6226
1717247476,3.0,63.2464,28.6206
1717247476,3.0,63.2635,28.6657
1717247476,2.0,63.0313,28.6086
1717247479,4.0,68.0577,25.2145
1717247479,3.0,68.0566,25.2146
1717247480,4.0,63.9298,29.3662
1717247480,8.0,63.8958,29.3608
1717247480,4.0,63.9388,29.3709
1717247483,6.0,63.1437,28.6135
1717247483,5.0,63.112,28.5453
1717247483,4.0,63.2721,28.947
1717247484,3.0,60.7532,24.9585
1717247485,5.0,60.7773,24.7577
1717247485,2.0,60.7624,24.8026
1717247485,22.0,66.1708,29.8353
1717247485,10.0,66.1695,29.849
1717247488,3.0,63.7644,28.2807
1717247488,4.0,63.7675,28.3025
1717247488,10.0,63.7711,28.3019
1717247488,4.0,63.7734,28.3092
1717247489,6.0,61.5689,23.0258
1717247489,5.0,61.5686,23.0314
1717247490,3.0,60.8401,24.4258
1717247490,3.0,60.7656,24.5325
1717247490,2.0,60.7947,24.5
1717247490,3.0,60.8385,24.4287
1717247490,3.0,60.8229,24.4497
1717247491,15.0,63.1301,28.6068
1717247491,3.0,63.075,28.6222
1717247491,2.0,63.4157,29.6874
1717247491,5.0,63.3495,29.5115
1717247492,15.0,61.0967,26.8761
1717247492,3.0,61.0984,26.889
1717247493,3.0,62.7159,24.298
1717247493,11.0,62.7444,24.1158
1717247494,2.0,67.8879,25.5301
1717247494,5.0,68.0226,25.1787
1717247494,4.0,68.0591,25.2293
1717247498,15.0,63.142,28.627
1717247499,5.0,63.1579,28.5285
1717247499,3.0,63.23,28.7271
1717247500,7.0,63.5638,30.2408
1717247500,4.0,63.4983,30.1792
1717247500,6.0,63.5684,30.2366
1717247504,32.0,62.7875,23.9782
1717247504,14.0,62.7607,24.0383
1717247505,7.0,67.9534,25.7676
1717247505,3.0,67.869,26.6408
1717247505,3.0,67.983,25.818
1717247506,9.0,63.1703,28.4023
1717247506,4.0,63.2062,28.618
1717247510,4.0,68.041,25.1797
1717247511,5.0,63.2144,29.0149
1717247512,3.0,63.3025,28.6885
1717247512,4.0,63.2418,28.7539
1717247512,3.0,63.3835,29.0368
1717247512,3.0,63.0938,29.3291
1717247512,2.0,60.7955,24.7376
1717247512,5.0,60.7491,24.8609
1717247512,2.0,60.7914,25.0944
1717247512,2.0,60.953,24.4503
1717247512,3.0,60.3075,25.2133
1717247512,2.0,60.7492,24.8683
1717247516,3.0,63.1902,28.6634
1717247520,8.0,63.8628,28.481
1717247520,6.0,63.9732,28.6848
1717247520,6.0,64.0619,28.4442
1717247520,7.0,63.8548,28.3922
1717247520,5.0,63.8312,28.4203
1717247521,4.0,63.1227,29.0397
1717247521,6.0,63.1744,28.1634
1717247521,3.0,63.2392,28.5951
1717247522,4.0,67.9552,25.7672
1717247522,4.0,62.7464,23.1941
1717247523,5.0,62.6507,23.1052
1717247523,8.0,62.6306,23.0609
1717247525,5.0,64.0911,29.9
1717247525,3.0,63.2667,28.8635
1717247525,3.0,63.3223,28.7525
1717247525,3.0,63.2075,29.0985
1717247525,5.0,63.3585,29.0394
1717247525,3.0,63.3579,29.1527
1717247526,4.0,63.1306,28.5302
1717247526,3.0,63.0852,28.5601
1717247527,3.0,63.1792,28.525
1717247527,7.0,63.1527,29.0904
1717247527,5.0,63.1071,28.6069
1717247530,10.0,65.8264,29.0588
1717247530,4.0,65.759,27.7887
1717247530,8.0,65.7512,27.6342
1717247530,6.0,65.7491,27.6915
1717247530,5.0,65.7529,27.6136
1717247530,4.0,65.7543,27.5822
1717247531,7.0,66.1617,29.8187
1717247531,7.0,63.1796,28.5275
1717247531,7.0,63.1627,28.7645
1717247531,4.0,63.1831,28.6178
1717247535,6.0,62.9697,27.3989
1717247539,4.0,68.0513,25.2134
1717247539,5.0,66.044,28.9889
1717247539,6.0,66.0163,29.276
1717247539,4.0,64.1729,28.4951
1717247539,3.0,63.8331,28.5163
1717247540,8.0,63.1362,28.5965
1717247540,3.0,63.1253,28.6311
1717247540,7.0,63.1492,28.7717
1717247540,3.0,63.4512,29.9285
1717247540,4.0,63.1269,28.6858
1717247541,3.0,67.9482,25.7812
1717247545,3.0,60.8386,24.9682
1717247545,29.0,60.7849,24.7379
1717247545,3.0,60.7881,24.256
1717247545,3.0,60.7584,24.7986
1717247545,8.0,60.7872,24.7492
1717247545,2.0,60.8229,24.9952
1717247545,3.0,61.5577,23.0862
1717247545,2.0,61.5889,22.9567
1717247545,3.0,61.5999,22.903
1717247545,2.0,61.6848,23.1823
1717247545,2.0,61.5532,23.097
1717247545,10.0,63.1973,28.8884
1717247545,3.0,63.2518,28.9435
1717247545,16.0,61.5382,23.1402
1717247548,3.0,62.6846,28.0406
1717247550,4.0,63.1767,28.6371
1717247553,17.0,62.8298,22.9864
1717247553,27.0,62.8272,22.9927
1717247553,30.0,62.822,22.9722
1717247553,7.0,62.9223,22.886
1717247554,2.0,63.327,28.7548
1717247554,5.0,63.3395,28.7912
1717247555,3.0,60.8747,24.3708
1717247555,4.0,60.9692,24.3853
1717247555,4.0,60.7943,24.4618
1717247555,4.0,60.8097,24.2486
1717247555,3.0,60.8716,24.3098
1717247555,5.0,63.0974,29.0016
1717247555,8.0,60.7529,24.4122
1717247555,2.0,60.7833,24.405
1717247555,7.0,63.1109,28.5971
1717247555,5.0,63.1718,28.9773
1717247556,10.0,63.1302,28.6418
1717247556,5.0,63.1638,28.919
1717247562,4.0,62.6819,28.0799
1717247562,4.0,62.6976,28.0707
1717247562,2.0,62.9224,23.7221
1717247562,7.0,63.2268,28.9248
1717247562,10.0,63.1489,28.637
1717247562,7.0,62.7523,23.1218
1717247562,3.0,62.7309,23.0053
1717247562,2.0,62.7691,23.2197
1717247563,3.0,62.6245,22.8045
1717247563,5.0,63.0226,28.1563
1717247563,14.0,62.865,23.1693
1717247564,6.0,67.9768,25.8143
1717247564,4.0,67.8839,25.7159
1717247565,5.0,61.1373,26.9581
1717247565,6.0,61.1193,26.92
1717247569,11.0,61.0986,22.5022
1717247569,115.0,61.0941,22.5121
1717247569,3.0,61.0871,22.4973
1717247569,13.0,61.1225,22.5879
1717247569,10.0,61.1328,22.5828
1717247569,7.0,61.173,22.2792
1717247570,4.0,63.1274,28.5867
1717247570,9.0,63.1227,28.5755
1717247570,3.0,63.1743,28.6992
1717247570,4.0,63.2074,28.8852
1717247572,6.0,66.1907,29.6471
1717247572,8.0,66.1845,29.6504
1717247572,8.0,66.1989,29.6235
1717247572,9.0,66.1333,29.5986
1717247580,5.0,63.1519,28.6235
1717247580,3.0,63.183,29.0257
1717247580,5.0,63.1573,28.5385
1717247580,21.0,63.1246,28.7086
1717247580,6.0,63.0853,28.3767
1717247580,9.0,63.1822,28.8
1717247581,3.0,60.778,24.7475
1717247581,3.0,60.7427,24.8258
1717247581,2.0,60.6347,24.9869
1717247586,3.0,62.7574,24.3151
1717247589,18.0,67.9507,25.7889
1717247589,20.0,67.9477,25.781
1717247589,13.0,67.953,25.7836
1717247589,5.0,68.0032,25.3072
1717247589,3.0,67.9427,25.7557
1717247589,8.0,63.1444,28.5788
1717247589,11.0,63.1301,28.523
1717247589,3.0,63.2271,28.6332
1717247589,3.0,63.1729,28.7184
1717247589,5.0,63.247,29.0915
1717247589,7.0,63.1222,28.5959
1717247589,4.0,63.1387,28.5506
1717247590,5.0,63.1576,28.9166
1717247591,20.0,66.1763,29.822
1717247591,9.0,66.1647,29.8655
1717247591,5.0,61.0968,27.5367
1717247591,7.0,61.0663,27.4589
1717247591,17.0,61.0179,27.4198
1717247593,14.0,62.7954,27.5588
1717247593,3.0,62.7928,27.5645
1717247593,3.0,67.9597,24.9781
1717247593,6.0,68.055,25.2219
1717247593,7.0,68.0543,25.2131
1717247593,5.0,68.0257,25.2995
1717247594,6.0,63.7411,28.3043
1717247594,3.0,63.756,28.178
1717247594,3.0,63.9072,28.0122
1717247594,5.0,63.8167,28.1516
1717247596,5.0,65.8032,29.222
1717247597,2.0,61.1277,26.9117
1717247597,4.0,63.2686,28.8554
1717247597,3.0,63.1384,29.0788
1717247597,7.0,63.1502,28.5486
1717247597,6.0,63.1523,28.4963
1717247597,3.0,63.2133,29.2349
1717247597,2.0,63.1083,28.6239
1717247597,11.0,61.0977,26.8536
1717247601,2.0,61.6596,23.15
1717247601,4.0,61.531,22.9598
1717247601,2.0,61.7744,22.9056
1717247601,2.0,61.6091,22.8575
1717247603,3.0,63.3017,29.5303
1717247606,4.0,67.9538,25.3468
1717247606,5.0,67.9297,25.3699
1717247606,3.0,67.9532,25.3362
1717247607,3.0,60.8216,24.3723
1717247608,9.0,66.0474,29.03
1717247608,5.0,66.007,29.3874
1717247610,7.0,63.1219,28.6235
1717247610,11.0,63.1179,28.6321
1717247610,4.0,63.0096,28.6195
1717247611,16.0,68.0034,25.8136
1717247611,9.0,67.9544,25.772
1717247611,4.0,67.8886,26.1051
1717247618,3.0,63.5512,29.2301
1717247618,4.0,63.9928,29.3864
1717247618,5.0,63.8679,29.2418
1717247618,6.0,63.8707,29.2431
1717247620,3.0,63.1622,28.6561
1717247620,8.0,63.138,28.7134
1717247620,2.0,62.7301,22.9901
1717247620,3.0,62.6665,22.8067
1717247621,9.0,62.6756,24.2738
1717247624,4.0,60.7866,24.9418
1717247624,5.0,60.7559,24.8843
1717247624,56.0,60.7641,24.8667
1717247624,4.0,60.7698,25.1001
1717247624,3.0,60.7597,24.8359
1717247624,2.0,60.8558,24.5872
1717247626,5.0,67.9334,25.7463
1717247627,2.0,68.0131,24.9426
1717247628,6.0,68.0606,25.2784
1717247629,13.0,61.3457,22.4611
1717247630,8.0,63.1371,28.6691
1717247630,5.0,63.1262,28.7553
1717247630,4.0,63.1342,28.6703
1717247630,4.0,63.1737,28.9181
1717247632,6.0,63.7091,28.424
1717247636,7.0,63.9899,28.5624
1717247636,23.0,63.8803,28.3804
1717247636,11.0,64.0169,28.5202
1717247636,5.0,63.7859,28.3433
1717247636,5.0,63.9012,28.4246
1717247636,4.0,63.8643,28.4986
1717247636,8.0,63.823,28.6057
1717247636,3.0,63.7581,28.2301
1717247636,30.0,62.8695,23.7155
1717247636,3.0,61.4844,23.0338
1717247636,2.0,61.6697,23.1171
1717247636,2.0,61.5623,23.0723
1717247636,9.0,62.8693,23.7131
1717247641,23.0,63.1232,28.5546
1717247641,15.0,63.1089,28.5679
1717247641,3.0,63.0638,29.0222
1717247642,7.0,60.8133,24.9066
1717247642,3.0,60.8293,24.6296
1717247642,6.0,60.789,24.8714
1717247642,6.0,60.7824,24.7412
1717247642,3.0,60.7804,24.7457
1717247642,3.0,60.7263,24.8541
1717247642,4.0,62.8419,27.5163
1717247642,4.0,62.7858,27.5892
1717247642,29.0,62.8505,23.1513
1717247642,8.0,62.8681,23.1066
1717247642,6.0,62.8611,23.0867
1717247642,16.0,62.8413,23.1369
1717247642,15.0,62.8435,23.1515
1717247642,5.0,60.7832,24.7418
1717247642,22.0,62.8414,23.1372
1717247642,3.0,60.7532,24.8005
1717247642,8.0,63.1947,29.1595
1717247642,5.0,63.1802,28.9472
1717247642,4.0,63.2974,28.6599
1717247643,5.0,62.7781,23.2462
1717247643,2.0,63.3486,29.3363
1717247645,6.0,62.8965,23.3972
1717247645,3.0,62.8916,23.3867
1717247645,5.0,62.8909,23.4216
1717247645,5.0,62.9115,23.372
1717247647,3.0,68.0219,25.2187
1717247649,8.0,61.9205,23.9622
1717247649,7.0,61.8947,23.7801
1717247650,4.0,61.161,26.7612
1717247652,4.0,63.2434,29.182
1717247652,12.0,63.2313,29.0735
1717247652,9.0,63.3293,28.9798
1717247652,6.0,63.2339,28.8178
1717247653,4.0,62.7591,23.1477
1717247653,3.0,62.5639,23.232
1717247655,10.0,62.7173,24.2796
1717247655,3.0,62.7179,24.2914
1717247656,5.0,66.0645,29.351
1717247656,6.0,65.9839,29.5028
1717247656,11.0,65.9891,29.2027
1717247656,4.0,60.779,24.7467
1717247656,3.0,60.7182,24.5284
1717247656,6.0,65.7974,29.0682
1717247662,3.0,67.967,25.335
1717247662,2.0,67.8274,25.1342
1717247664,4.0,63.137,29.0943
1717247664,8.0,63.1903,28.7194
1717247664,8.0,63.2152,28.8508
1717247664,8.0,63.1395,28.9718
1717247664,3.0,63.1733,28.6301
1717247664,12.0,63.1406,28.6227
1717247664,8.0,63.1448,28.6166
1717247664,2.0,63.0283,28.8096
1717247665,5.0,63.2022,28.9143
1717247665,6.0,63.3542,29.2249
1717247665,5.0,63.187,28.8268
1717247667,4.0,61.5738,23.0272
1717247667,4.0,62.7179,27.9964
1717247667,8.0,62.683,28.0612
1717247667,10.0,62.8152,27.6145
1717247667,4.0,62.7939,28.0069
1717247667,6.0,62.8059,28.2306
1717247668,3.0,62.78,28.0954
1717247668,8.0,68.0463,25.2256
1717247668,4.0,68.0489,25.2304
1717247669,3.0,65.6142,27.5334
1717247673,4.0,63.1524,28.627
1717247673,11.0,63.2716,28.8993
1717247677,6.0,63.2165,28.3376
1717247678,17.0,66.0448,29.0138
1717247678,8.0,66.043,28.9948
1717247679,6.0,66.0502,28.7283
1717247680,4.0,63.4022,28.9275
1717247681,3.0,63.2456,29.3203
1717247681,4.0,63.2849,28.9809
1717247682,3.0,62.876,23.3358
1717247685,6.0,62.9247,23.5591
1717247685,3.0,62.7917,23.0544
1717247685,3.0,62.8302,23.1298
1717247686,5.0,61.5748,22.9933
1717247686,2.0,61.5744,23.0003
1717247686,2.0,61.5702,23.0214
1717247686,2.0,61.5417,23.1389
1717247686,2.0,61.5384,23.1496
1717247689,7.0,63.143,28.6209
1717247689,20.0,63.1424,28.614
1717247689,3.0,63.1465,29.2116
1717247690,6.0,60.7805,24.7456
1717247690,24.0,60.7909,24.7196
1717247690,1.0,60.8089,24.6749
1717247690,14.0,60.7931,24.7458
1717247690,6.0,60.7812,24.7391
1717247694,4.0,62.7816,27.6063
1717247694,8.0,66.2008,29.7221
1717247694,13.0,66.2023,29.6994
1717247694,7.0,66.1807,29.7791
1717247695,14.0,68.014,24.9474
1717247696,5.0,60.5961,24.7662
1717247696,3.0,60.5298,24.745
1717247696,7.0,60.5988,24.6652
1717247696,5.0,63.2599,29.1874
1717247696,4.0,63.1887,29.395
1717247696,5.0,63.2387,29.1918
1717247696,6.0,63.1382,28.6252
1717247696,20.0,63.2044,28.8631
1717247696,5.0,63.1978,28.8038
1717247696,6.0,63.2089,28.8412
1717247696,5.0,63.1911,28.8327
1717247696,3.0,63.2553,29.0304
1717247698,3.0,63.7979,28.0082
1717247699,14.0,63.8516,28.3084
1717247699,10.0,63.8072,28.2506
1717247699,3.0,63.7968,28.2398
1717247699,4.0,63.8655,28.279
1717247699,4.0,67.9573,25.781
1717247699,18.0,67.9559,25.775
1717247699,17.0,67.9562,25.7763
1717247699,4.0,68.0322,25.7268
1717247699,4.0,67.9222,25.7354
1717247699,4.0,67.842,25.5325
1717247700,5.0,67.3998,23.7358
1717247705,14.0,68.0393,25.1889
1717247705,3.0,67.963,25.63
1717247707,4.0,63.1683,28.5305
1717247707,6.0,63.1603,29.0984
1717247709,7.0,63.3384,29.3333
1717247709,3.0,63.2875,29.3224
1717247710,6.0,66.0449,29.2287
1717247710,9.0,66.1702,29.5862
1717247716,3.0,60.8175,24.4562
1717247716,4.0,60.812,24.6376
1717247716,7.0,60.7703,24.5612
1717247716,3.0,60.814,24.4464
1717247716,2.0,60.891,24.315
1717247716,2.0,60.8889,24.2906
1717247716,13.0,60.7723,24.3976
1717247716,2.0,60.7901,24.489
1717247716,1.0,60.7815,24.193
1717247718,3.0,68.0504,25.2337
1717247718,7.0,68.0447,25.235
1717247718,2.0,68.0261,25.238
1717247720,5.0,67.9626,25.8483
1717247720,25.0,67.9565,25.948
